S_MTCU,COLL_RGN_CD,COLL_CD,APSKey,APS_NAME,GRAD_OUT,STUD_SAT,GRAD_RATE
G-71228,GTA,SHER,SHER01105,Educational Assistant,TRUE,FALSE,FALSE
G-71228,SW,FANS,FANS01191,(P-T) Educational Assistant,TRUE,FALSE,FALSE
G-71304,GTA,SENE,SENE01222,Bioinformatics,TRUE,TRUE,TRUE
G-71304,GTA,CENT,CENT01225,Bioinformatics For Software Professionals,FALSE,FALSE,TRUE
G-71305,GTA,SENE,SENE01201,Pharmaceutical Regulatory Affairs And Quality Operations,TRUE,TRUE,TRUE
G-71305,GTA,HUMB,HUMB01227,Regulatory Affairs,TRUE,TRUE,TRUE
G-71306,GTA,HUMB,HUMB01230,Clinical Research,TRUE,TRUE,TRUE
G-71396,CE,CONS,CONS01281,Bridge to Practical Nursing for Internationally Educated Health Professionals,TRUE,TRUE,TRUE
G-71397,SE,ALGO,ALGO01383,Orientation To Nursing In Ontario For Nurses,TRUE,TRUE,TRUE
G-71398,SE,ALGO,ALGO01384,Clinically Intensive Orientation To Nursing In Ontario,TRUE,FALSE,TRUE
G-71400,GTA,CENT,CENT01198,Bridging To University Nursing,TRUE,TRUE,TRUE
G-71400,GTA,GRBR,GRBR01258,RPN Bridge to BScN,TRUE,TRUE,TRUE
G-71410,SE,SLAW,SLAW01010,(P-T) Registered Nurse - Refresher,TRUE,FALSE,FALSE
G-71413,GTA,GRBR,GRBR01052,Registered Nurse - Operating Room Perioperative Nursing,TRUE,FALSE,TRUE
G-71413,SW,STCL,STCL01058,(P-T) Registered Nurse - Operating Room,TRUE,FALSE,FALSE
G-71413,CE,GEOR,GEOR01110,(P-T) Registered Nurse - Operating Room,TRUE,FALSE,FALSE
G-71413,GTA,CENT,CENT01117,Registered Nurse - Perioperative Nursing,TRUE,FALSE,TRUE
G-71413,CE,GEOR,GEOR01229,Perioperative Nursing,TRUE,FALSE,FALSE
G-71414,CE,GEOR,GEOR01181,Registered Nurse - Oncology/palliative Care,TRUE,FALSE,TRUE
G-71423,CE,NIAG,NIAG01006,Registered Nurse - Critical Care Nursing,TRUE,TRUE,TRUE
G-71423,GTA,GRBR,GRBR01055,Registered Nurse - Critical Care Nursing,TRUE,FALSE,TRUE
G-71423,GTA,DURH,DURH01079,Registered Nurse - Critical Care Nursing,TRUE,FALSE,TRUE
G-71423,CE,GEOR,GEOR01107,(P-T) Registered Nurse - Critical Care Nursing,TRUE,FALSE,FALSE
G-71423,SE,SLAW,SLAW01107,(P-T) Registered Nurse - Critical Care Nursing,TRUE,FALSE,FALSE
G-71425,CE,GEOR,GEOR01106,(P-T) Registered Nurse - Emergency Nursing,TRUE,FALSE,FALSE
G-71425,SW,FANS,FANS01193,(P-T) Registered Nurse - Emergency Nursing,TRUE,FALSE,FALSE
G-71426,CE,GEOR,GEOR01179,Registered Nurse - Medical-surgical Refresher,TRUE,FALSE,FALSE
G-71433,GTA,GRBR,GRBR01130,Registered Nurse - Perinatal Intensive Care Nursing,TRUE,FALSE,TRUE
G-71439,SE,SLAW,SLAW01048,(P-T) Registered Nurse - Occupational Health Nursing,TRUE,FALSE,FALSE
G-71439,SW,FANS,FANS01107,(P-T) Registered Nurse - Occupational Health Nursing,TRUE,FALSE,FALSE
G-71459,SE,SLAW,SLAW01032,(P-T) Registered Practical Nurse - Psychiatric Nursing,TRUE,FALSE,FALSE
G-71461,SW,STCL,STCL01214,Registered Practical Nurse - Perioperative,TRUE,FALSE,FALSE
G-71470,GTA,HUMB,HUMB01115,(P-T) Gerontology - Multidiscipline,TRUE,FALSE,FALSE
G-71471,CE,NIAG,NIAG01100,Palliative Care - Multidiscipline,TRUE,TRUE,FALSE
G-71476,GTA,GRBR,GRBR01265,Family Practice Nursing,TRUE,FALSE,TRUE
G-71477,GTA,GRBR,GRBR01269,Interprofessional Acute Care Paediatric Cardiology,TRUE,TRUE,TRUE
G-71490,CE,GEOR,GEOR01091,(P-T) Activation Techniques In Gerontology,TRUE,FALSE,FALSE
G-71490,SW,FANS,FANS01212,(P-T) Activation Techniques In Gerontology,TRUE,FALSE,FALSE
G-71493,SW,FANS,FANS01200,(P-T) Working With Dementia Clients - Multidiscipline,TRUE,FALSE,FALSE
G-71490,GTA,DURH,DURH01217,Activation Coordination in Gerontology,FALSE,TRUE,FALSE
G-71506,SW,LAMB,LAMB01103,Communicative Disorders Assistant,TRUE,TRUE,TRUE
G-71506,CE,GEOR,GEOR01104,Communicative Disorders Assistant,TRUE,TRUE,TRUE
G-71506,GTA,DURH,DURH01142,Communicative Disorders Assistant,TRUE,TRUE,TRUE
G-71506,SE,SLAW,SLAW01185,Communicative Disorders Assistant,TRUE,TRUE,TRUE
G-71603,N,NORT,NORT01227,Companion Animal Physical Rehabilitation,TRUE,TRUE,TRUE
G-71604,SW,FANS,FANS01274,Medical Resonance Imaging,TRUE,TRUE,TRUE
G-71604,N,CAMB,CAMB01276,Magnetic Resonance Imaging,TRUE,FALSE,TRUE
G-71609,N,BORE,BORE01121,Échographie Diagnostique,TRUE,TRUE,TRUE
G-71610,CE,MOHA,MOHA01156,Diagnostic Cardiac Sonography,TRUE,TRUE,TRUE
G-71617,N,CONF,CONF01148,(P-T) Diabetes Education,TRUE,FALSE,FALSE
G-71619,SW,FANS,FANS01262,Anesthesia Assistant,TRUE,TRUE,TRUE
G-71620,GTA,CENT,CENT01155,Complementary Care,TRUE,FALSE,FALSE
G-71621,SE,SLAW,SLAW01179,Indigenous Community Health Approaches (enionkwatakariteke),TRUE,FALSE,TRUE
G-71625,GTA,GRBR,GRBR01072,Clinical Methods In Orthotics/prosthetics,TRUE,TRUE,TRUE
G-71627,GTA,GRBR,GRBR01022,Restorative Dental Hygiene,TRUE,TRUE,TRUE
G-71609,SE,ALGO,ALGO01437,Diagnostic Medical Sonography,FALSE,TRUE,FALSE
G-71637,GTA,DURH,DURH01137,Advanced Care Paramedic,TRUE,TRUE,TRUE
G-71637,CE,CONS,CONS01150,Advanced Care Paramedic,TRUE,TRUE,TRUE
G-71637,SE,LACI,LACI01154,Soins paramédicaux avancés,TRUE,TRUE,TRUE
G-71637,CE,GEOR,GEOR01185,Advanced Care Paramedic,TRUE,TRUE,TRUE
G-71637,CE,NIAG,NIAG01190,Advanced Care Paramedic,TRUE,TRUE,TRUE
G-71637,SW,FANS,FANS01240,Advanced Care Paramedic,TRUE,FALSE,TRUE
G-71637,GTA,HUMB,HUMB01261,Advanced Care Paramedic,TRUE,FALSE,TRUE
G-71637,N,CAMB,CAMB01278,Advanced Care Paramedic,TRUE,FALSE,TRUE
G-71637,SE,ALGO,ALGO01372,Advanced Care Paramedic,TRUE,FALSE,TRUE
G-71643,CE,CONS,CONS01229,Information Management for Health Care,TRUE,FALSE,TRUE
G-71643,CE,CONS,CONS01234,Applied Health Informatics,TRUE,TRUE,TRUE
G-71644,SE,SLAW,SLAW01213,Health Care Administration,FALSE,TRUE,FALSE
G-71651,GTA,GRBR,GRBR01237,Health Informatics,TRUE,TRUE,TRUE
G-71807,CE,GEOR,GEOR01119,Goldsmithing And Silversmithing,TRUE,TRUE,TRUE
G-71809,SE,SSFL,SSFL01267,Studio Process Advancement,TRUE,FALSE,FALSE
G-71820,SE,ALGO,ALGO01405,Professional Illustration,TRUE,FALSE,TRUE
G-71821,GTA,GRBR,GRBR01227,Design Management,TRUE,TRUE,TRUE
G-71829,SE,ALGO,ALGO01398,Documentary Production,TRUE,FALSE,TRUE
G-71833,CE,GEOR,GEOR01244,Kitchen and Bath Design,TRUE,TRUE,TRUE
G-71833,SE,ALGO,ALGO01409,Kitchen and Bath Design,TRUE,TRUE,TRUE
G-71836,CE,GEOR,GEOR01240,Interior Design Degree Bridge,TRUE,FALSE,TRUE
G-71900,SW,LAMB,LAMB01136,Mobile Application Development,TRUE,TRUE,FALSE
G-71900,N,CANA,CANA01189,Mobile Application Development,TRUE,TRUE,TRUE
G-71900,GTA,SENE,SENE01238,Game Art and Animation,TRUE,TRUE,TRUE
G-71900,GTA,SHER,SHER01243,Game Level Design,TRUE,TRUE,TRUE
G-71901,GTA,SHER,SHER01108,Computer Animation,TRUE,TRUE,TRUE
G-71901,SW,FANS,FANS01175,Visual Effects and Editing for Contemporary Media,TRUE,TRUE,TRUE
G-71901,GTA,SHER,SHER01194,Visual Effects,TRUE,TRUE,TRUE
G-71901,GTA,SHER,SHER01195,Digital Creature Animation - Technical Direction,TRUE,TRUE,TRUE
G-71901,GTA,SENE,SENE01239,3d Animation,TRUE,TRUE,TRUE
G-71901,GTA,SENE,SENE01240,Visual Effects For Film And Tv,TRUE,TRUE,TRUE
G-71901,SW,FANS,FANS01273,3D Animation & Character Design,TRUE,TRUE,TRUE
G-71901,GTA,HUMB,HUMB01283,3d For Production,TRUE,TRUE,TRUE
G-71902,GTA,SHER,SHER01085,Web Design,TRUE,TRUE,TRUE
G-71903,GTA,HUMB,HUMB01158,Broadcasting - Radio,TRUE,TRUE,TRUE
G-71903,SW,FANS,FANS01174,Broadcasting Journalism - Television News,TRUE,TRUE,TRUE
G-71903,SW,FANS,FANS01175,Broadcasting Television - Digital Post Production,TRUE,FALSE,FALSE
G-71905,N,CAMB,CAMB01271,Broadcast - New Media,TRUE,FALSE,TRUE
G-71912,GTA,SHER,SHER01231,"Advanced Special Effects Makeup, Prosthetics and Props",TRUE,TRUE,TRUE
G-71913,SW,FANS,FANS01248,Technical Costume Studies,TRUE,TRUE,TRUE
G-71921,GTA,HUMB,HUMB01148,Arts Administration - Cultural Management,TRUE,TRUE,FALSE
G-71921,GTA,CENT,CENT01300,Arts Management,FALSE,TRUE,FALSE
G-71996,SE,LOYT,LOYT01142,Sports Journalism,TRUE,TRUE,TRUE
G-71996,GTA,CENT,CENT01226,Sports Jounalism,TRUE,TRUE,TRUE
G-72000,GTA,CENT,CENT01231,Children's Media,TRUE,TRUE,TRUE
G-72001,SE,ALGO,ALGO01291,Scriptwriting,TRUE,TRUE,TRUE
G-72003,GTA,HUMB,HUMB01267,Creative Writing,TRUE,FALSE,TRUE
G-72004,CE,CONS,CONS01216,Videography - Broadcast Journalism/documentary,TRUE,TRUE,TRUE
G-72005,SE,LOYT,LOYT01094,Journalism - On-line Publishing And Computer Assisted Reporting,TRUE,FALSE,TRUE
G-72005,GTA,SHER,SHER01171,Journalism - New Media,TRUE,TRUE,TRUE
G-72005,SW,STCL,STCL01219,Media Convergence,TRUE,TRUE,TRUE
G-72005,CE,CONS,CONS01235,New Media - Convergence,TRUE,FALSE,TRUE
G-72005,SE,ALGO,ALGO01389,E-publishing,TRUE,TRUE,TRUE
G-72006,GTA,SHER,SHER01214,Media for Global Professionals,TRUE,FALSE,TRUE
G-72007,GTA,SENE,SENE01189,Technical Communication,TRUE,TRUE,TRUE
G-72007,GTA,HUMB,HUMB01345,Professional Writing and Communications,FALSE,TRUE,FALSE
G-72007,SE,ALGO,ALGO01347,Technical Writer,TRUE,TRUE,TRUE
G-72010,SE,LOYT,LOYT01149,3D Video Production,TRUE,FALSE,TRUE
G-72011,SE,SSFL,SSFL01254,Environmental Visual Communication,TRUE,FALSE,TRUE
G-72012,GTA,CENT,CENT01288,Communications - Professional Writing,FALSE,TRUE,FALSE
G-72100,GTA,SHER,SHER01218,Advertising - Account Management,TRUE,TRUE,TRUE
G-72100,N,CAMB,CAMB01233,Advertising,TRUE,FALSE,TRUE
G-72104,GTA,CENT,CENT01194,Advertising - Account Management,TRUE,TRUE,TRUE
G-72104,GTA,CENT,CENT01224,Advertising Media Management,TRUE,TRUE,TRUE
G-72104,GTA,HUMB,HUMB01332,Advertising - Account Management,TRUE,TRUE,TRUE
G-72104,GTA,HUMB,HUMB01335,Advertising - Media Management,TRUE,TRUE,TRUE
G-72105,GTA,HUMB,HUMB01202,Advertising Copywriting,TRUE,TRUE,TRUE
G-72106,SE,SLAW,SLAW01206,Interactive Marketing Communications,TRUE,TRUE,FALSE
G-72204,GTA,GRBR,GRBR01150,Sport And Event Marketing,TRUE,TRUE,TRUE
G-72204,SE,LOYT,LOYT01154,Sports and Entertainment Sales and Marketing,TRUE,FALSE,TRUE
G-72205,SW,LAMB,LAMB01090,(P-T) Event Management,TRUE,FALSE,FALSE
G-72205,CE,NIAG,NIAG01147,Event Management,TRUE,TRUE,TRUE
G-72205,SE,LACI,LACI01165,Gestion d'événements - festivals et congrès,TRUE,TRUE,TRUE
G-72205,CE,CONS,CONS01189,Event Management,TRUE,TRUE,TRUE
G-72205,CE,MOHA,MOHA01203,Event Management,TRUE,TRUE,TRUE
G-72205,SE,SSFL,SSFL01222,Event Management,TRUE,TRUE,TRUE
G-72205,CE,GEOR,GEOR01224,Event Management,TRUE,TRUE,TRUE
G-72205,GTA,DURH,DURH01226,Event Management,TRUE,TRUE,FALSE
G-72205,GTA,CENT,CENT01227,Event Management,TRUE,TRUE,TRUE
G-72205,GTA,SENE,SENE01252,Event Management - Event And Exhibit Design,TRUE,TRUE,TRUE
G-72205,SE,ALGO,ALGO01281,Event Management,TRUE,TRUE,TRUE
G-72205,GTA,SENE,SENE01288,"Event Marketing - Sports, Entertainment, Arts",TRUE,TRUE,TRUE
G-72205,GTA,HUMB,HUMB01326,Event Management,TRUE,TRUE,TRUE
G-72206,CE,GEOR,GEOR01059,Therapeutic Recreation,TRUE,TRUE,TRUE
G-72206,SW,LAMB,LAMB01125,Therapeutic Recreation,TRUE,TRUE,FALSE
G-72206,SE,SSFL,SSFL01263,Therapeutic Recreation,TRUE,TRUE,TRUE
G-72208,GTA,CENT,CENT01113,Workplace Wellness And Health Promotion,TRUE,TRUE,TRUE
G-72209,CE,NIAG,NIAG01225,Exercise Science for Health and Performance,TRUE,TRUE,TRUE
G-72209,GTA,HUMB,HUMB01310,Exercise Science And Lifestyle Management,TRUE,TRUE,TRUE
G-72211,GTA,DURH,DURH01132,Sport Business Management,TRUE,FALSE,TRUE
G-72231,SE,ALGO,ALGO01364,Sport Business Management,TRUE,TRUE,TRUE
G-72614,GTA,DURH,DURH01165,Paralegal,TRUE,TRUE,TRUE
G-72614,SW,FANS,FANS01197,Paralegal,TRUE,TRUE,TRUE
G-72614,CE,CONS,CONS01236,Paralegal,TRUE,TRUE,TRUE
G-72614,GTA,CENT,CENT01264,Paralegal,TRUE,TRUE,TRUE
G-72616,GTA,DURH,DURH01207,Legal Research and Information Management,TRUE,TRUE,TRUE
G-72700,CE,CONS,CONS01089,Environmental Engineering Applications,TRUE,TRUE,TRUE
G-72700,GTA,SHER,SHER01153,Environmental Control,TRUE,TRUE,TRUE
G-72700,CE,NIAG,NIAG01176,Environmental Management And Assessment,TRUE,TRUE,TRUE
G-72700,N,CAMB,CAMB01279,Environmental Monitoring & Impact Assessment,TRUE,TRUE,TRUE
G-72700,GTA,SENE,SENE01290,Urban Land Regeneration,TRUE,TRUE,TRUE
G-72703,CE,NIAG,NIAG01138,Ecosystem Restoration,TRUE,TRUE,TRUE
G-72705,SE,SSFL,SSFL01268,Advanced Water Systems Operations and Management,FALSE,TRUE,FALSE
G-72706,N,CANA,CANA01191,Environmental Management,TRUE,TRUE,TRUE
G-72708,SE,SSFL,SSFL01265,Aquaculture,TRUE,TRUE,FALSE
G-72709,SE,LACI,LACI01089,Techniques D'aménagement De La Faune,TRUE,TRUE,TRUE
G-72700,SE,ALGO,ALGO01433,Environmental Management and Assessment,TRUE,TRUE,TRUE
G-72711,SE,SSFL,SSFL01240,Sustainable Agriculture,TRUE,TRUE,TRUE
G-72801,N,CANA,CANA01190,Financial Services,TRUE,FALSE,TRUE
G-72801,GTA,SHER,SHER01201,Financial Planning,TRUE,TRUE,TRUE
G-72801,CE,CONS,CONS01209,Financial Planning Services,TRUE,TRUE,TRUE
G-72801,SW,FANS,FANS01215,Professional Financial Services,TRUE,TRUE,TRUE
G-72801,GTA,GRBR,GRBR01220,Financial Planning,TRUE,TRUE,TRUE
G-72801,GTA,CENT,CENT01242,Financial Planning,TRUE,TRUE,TRUE
G-72801,GTA,SENE,SENE01266,Financial Services Practitioner,TRUE,TRUE,TRUE
G-72801,GTA,HUMB,HUMB01313,Financial Planning,TRUE,TRUE,TRUE
G-72801,SE,ALGO,ALGO01428,Financial Services,TRUE,TRUE,TRUE
G-72811,SW,FANS,FANS01297,Insurance and Risk Management,FALSE,TRUE,FALSE
G-72890,GTA,SENE,SENE01255,Brand Management,TRUE,TRUE,TRUE
G-72890,SE,ALGO,ALGO01447,Brand Management,FALSE,TRUE,FALSE
G-72900,GTA,CENT,CENT01146,Marketing Management,TRUE,FALSE,TRUE
G-72900,GTA,HUMB,HUMB01173,Marketing Management,TRUE,TRUE,TRUE
G-72900,GTA,SHER,SHER01178,Marketing Management,TRUE,TRUE,TRUE
G-72900,GTA,SENE,SENE01183,Marketing Management,TRUE,TRUE,TRUE
G-72900,GTA,GRBR,GRBR01199,Marketing Management - Financial Services,TRUE,TRUE,TRUE
G-72900,SW,FANS,FANS01253,Marketing Management,TRUE,TRUE,TRUE
G-72900,GTA,GRBR,GRBR01286,Digital Media Marketing,FALSE,TRUE,FALSE
G-72900,SE,ALGO,ALGO01432,Marketing Management,TRUE,FALSE,TRUE
G-72901,GTA,GRBR,GRBR01239,Strategic Relationship Marketing,TRUE,TRUE,TRUE
G-72909,GTA,GRBR,GRBR01235,International Fashion Development And ManagementInternational Fashion Management,TRUE,TRUE,TRUE
G-72909,GTA,HUMB,HUMB01327,Fashion Management and Promotions,TRUE,TRUE,TRUE
G-72939,GTA,CENT,CENT01254,Marketing - Sales and Account Management,TRUE,TRUE,TRUE
G-73002,CE,GEOR,GEOR01142,Information Systems Security,TRUE,TRUE,TRUE
G-73002,GTA,DURH,DURH01216,Information Systems Security - Computers and Networking,TRUE,TRUE,TRUE
G-73002,SW,FANS,FANS01269,Information Security Management,TRUE,TRUE,TRUE
G-73002,GTA,GRBR,GRBR01288,Network and System Security Analysis,FALSE,TRUE,FALSE
G-73002,SE,ALGO,ALGO01323,Information Systems Security,TRUE,FALSE,FALSE
G-73009,GTA,SHER,SHER01217,Emergency Management,TRUE,TRUE,TRUE
G-73009,SE,SSFL,SSFL01220,Emergency Management,TRUE,TRUE,TRUE
G-73009,SW,FANS,FANS01272,Emergency Management,TRUE,FALSE,TRUE
G-73016,GTA,DURH,DURH01177,Advanced Law Enforcement And Investigations,TRUE,TRUE,TRUE
G-73016,N,CANA,CANA01183,Crime Scene Investigation,TRUE,FALSE,FALSE
G-73016,CE,MOHA,MOHA01209,Advanced Security Management,TRUE,TRUE,TRUE
G-73016,CE,CONS,CONS01218,Advanced Police Studies,TRUE,TRUE,TRUE
G-73016,CE,NIAG,NIAG01224,Advanced Law Enforcement and Investigations,TRUE,TRUE,TRUE
G-73016,CE,MOHA,MOHA01226,Advanced Police Studies,TRUE,TRUE,TRUE
G-73016,GTA,SENE,SENE01250,Advanced Investigations And Enforcement,TRUE,TRUE,TRUE
G-73016,SW,FANS,FANS01301,Advanced Police Studies,FALSE,TRUE,FALSE
G-73016,SW,LAMB,LAMB01131,Advanced Law Enforcement and Justice,TRUE,TRUE,TRUE
G-73106,GTA,DURH,DURH01235,Advanced Baking and Pastry Arts,FALSE,TRUE,FALSE
G-73107,GTA,GRBR,GRBR01144,Culinary Arts - Italian,TRUE,TRUE,TRUE
G-73109,GTA,GRBR,GRBR01243,Culinary Arts - French,TRUE,FALSE,FALSE
G-73114,GTA,GRBR,GRBR01299,Advanced French Patisserie,FALSE,TRUE,FALSE
G-73200,GTA,CENT,CENT01245,"Hotel, Resort and Restaurant Management",TRUE,TRUE,TRUE
G-73201,CE,NIAG,NIAG01161,Hospitality And Tourism Management,TRUE,TRUE,TRUE
G-73201,GTA,HUMB,HUMB01304,Hospitality And Tourism Operations Management,TRUE,TRUE,TRUE
G-73203,SW,FANS,FANS01237,Concierge Services - Guest Relations Specialist,TRUE,TRUE,TRUE
G-73204,GTA,GRBR,GRBR01141,Food And Nutrition Management,TRUE,TRUE,TRUE
G-73204,SE,ALGO,ALGO01390,Food And Nutrition Management,TRUE,TRUE,TRUE
G-73212,GTA,CENT,CENT01258,Culture and Heritage Site Management,TRUE,TRUE,TRUE
G-73402,SE,ALGO,ALGO01397,Spa Management,TRUE,TRUE,TRUE
G-73403,CE,GEOR,GEOR01254,Medical Skin Care Therapies,TRUE,TRUE,FALSE
G-73702,CE,CONS,CONS01294,Food Safety and Quality Assurance - Food processing,FALSE,TRUE,FALSE
G-74200,SE,SSFL,SSFL01098,Conservation and Environmental Law Enforcement,TRUE,TRUE,TRUE
G-74200,N,SAUL,SAUL01202,Natural Resources / Environmental Law - Inspection and Enforcement,TRUE,TRUE,TRUE
G-74300,CE,CONS,CONS01080,Woodworking Manufacturing Management,TRUE,FALSE,TRUE
G-74901,CE,CONS,CONS01249,Pressure Systems Welding,TRUE,TRUE,TRUE
G-75206,CE,CONS,CONS01290,Embedded Systems Development,FALSE,TRUE,FALSE
G-75503,CE,GEOR,GEOR01219,Sustainable Systems,TRUE,TRUE,TRUE
G-75700,GTA,GRBR,GRBR01224,Wireless Networking,TRUE,TRUE,TRUE
G-75700,GTA,HUMB,HUMB01233,Wireless Telecommunications,TRUE,TRUE,TRUE
G-75700,GTA,SENE,SENE01234,Applied Electronics Design,TRUE,TRUE,TRUE
G-75702,SE,SSFL,SSFL01260,Wireless Information Networking,TRUE,TRUE,FALSE
G-76500,GTA,GRBR,GRBR01262,Interdisciplinary Design Strategy,TRUE,TRUE,TRUE
G-77002,GTA,SHER,SHER01209,Manufacturing Management,TRUE,TRUE,TRUE
G-78200,GTA,GRBR,GRBR01283,Residential Construction Management,TRUE,FALSE,TRUE
G-78205,SE,ALGO,ALGO01387,Green Architecture,TRUE,TRUE,TRUE
G-78222,GTA,GRBR,GRBR01249,Construction Management,TRUE,TRUE,TRUE
G-78222,GTA,CENT,CENT01255,Construction Management,TRUE,TRUE,TRUE
G-78222,SE,ALGO,ALGO01410,Construction Project Management,TRUE,FALSE,TRUE
G-78223,CE,CONS,CONS01266,Construction Project Management,TRUE,TRUE,TRUE
G-78223,GTA,GRBR,GRBR01291,Building Information Modeling Management,FALSE,TRUE,FALSE
G-78223,SW,FANS,FANS01300,Construction Project Management,FALSE,TRUE,FALSE
G-78401,GTA,SENE,SENE01292,Airline Pilot Flight Operations,TRUE,FALSE,FALSE
G-78902,SE,SLAW,SLAW01211,Logistics and Supply Chain Management,TRUE,TRUE,FALSE
G-78902,GTA,HUMB,HUMB01213,Supply Chain Management,TRUE,TRUE,TRUE
G-78902,GTA,SENE,SENE01216,Global Logistics And Supply Chain Management,TRUE,TRUE,TRUE
G-78902,SE,SSFL,SSFL01227,Global Supply Chain Management,TRUE,FALSE,FALSE
G-78902,GTA,CENT,CENT01259,Logistics Management,TRUE,TRUE,TRUE
G-78902,SW,FANS,FANS01296,Logistics and Supply Chain Management,TRUE,TRUE,FALSE
G-79000,GTA,CENT,CENT01150,"Publishing - Book, Magazine and Electronic",TRUE,TRUE,TRUE
G-79001,GTA,HUMB,HUMB01293,Creative Book Publishing,TRUE,FALSE,TRUE
G-79401,GTA,HUMB,HUMB01269,Post-production,TRUE,TRUE,TRUE
G-79402,GTA,SHER,SHER01185,Advanced Television and Film,TRUE,TRUE,TRUE
G-79402,SW,FANS,FANS01244,Advanced Filmmaking,TRUE,TRUE,TRUE
G-79402,GTA,HUMB,HUMB01246,Television Writing And Producing,TRUE,TRUE,TRUE
G-79403,GTA,SHER,SHER01161,Interactive Multimedia,TRUE,TRUE,TRUE
G-79403,GTA,GRBR,GRBR01240,Digital Design - Advanced Digital Design,TRUE,TRUE,TRUE
G-79403,SW,FANS,FANS01261,Interactive Media Specialist,TRUE,TRUE,TRUE
G-79403,SE,ALGO,ALGO01306,Interactive Multimedia,TRUE,TRUE,TRUE
G-79405,GTA,GRBR,GRBR01241,Digital Design - Game Design,TRUE,TRUE,TRUE
G-79405,GTA,SHER,SHER01242,Game Development Advanced Programming,TRUE,TRUE,TRUE
G-79405,SW,FANS,FANS01271,Game Development - Advanced Programming,TRUE,TRUE,TRUE
G-79406,GTA,DURH,DURH01194,VFX and Digital Cinema,TRUE,TRUE,TRUE
G-79402,GTA,CENT,CENT01281,Advanced Television and Film - Script to Screen,TRUE,TRUE,FALSE
G-79402,GTA,SENE,SENE01297,Documentary and Non-Fiction Media Production,TRUE,TRUE,FALSE
G-79402,GTA,CENT,CENT01279,Television and Film - Business,TRUE,TRUE,FALSE
G-79410,GTA,CENT,CENT01218,Interactive Digital Media,TRUE,TRUE,TRUE
G-79804,CE,GEOR,GEOR01222,Occupational Health and Safety Management,TRUE,TRUE,TRUE
B-80100,SW,FANS,FANS03004,Bachelor of Commerce (Accounting),FALSE,TRUE,FALSE
B-80100,GTA,HUMB,HUMB03014,Bachelor of Commerce (Accounting),TRUE,TRUE,FALSE
B-80100,GTA,SHER,SHER03015,Bachelor of Business Administration (Accounting),FALSE,TRUE,FALSE
B-80103,CE,CONS,CONS03007,"Bachelor of Business Administration (Accounting, Audit and Information Technology",TRUE,TRUE,TRUE
B-80104,GTA,SENE,SENE03006,Bachelor of Commerce (International Accounting and Finance),TRUE,TRUE,TRUE
B-80199,GTA,SHER,SHER03016,Bachelor of Business Administration (Finance),FALSE,TRUE,FALSE
B-80199,GTA,HUMB,HUMB03019,Bachelor of Commerce (Finance),FALSE,TRUE,FALSE
B-80200,GTA,SENE,SENE03011,Bachelor of Commerce (Business Management),TRUE,TRUE,FALSE
B-80200,GTA,HUMB,HUMB03020,Bachelor of Commerce (Management Studies),FALSE,TRUE,FALSE
B-80201,GTA,GRBR,GRBR03000,Bachelor Of Applied Business (financial Services),TRUE,TRUE,TRUE
B-80202,GTA,SHER,SHER03004,Bachelor of Business Administration (Global Business Management),TRUE,TRUE,FALSE
B-80202,CE,CONS,CONS03005,Bachelor of Business Administration (International Business Management),TRUE,TRUE,TRUE
B-80202,GTA,HUMB,HUMB03009,Bachelor of Commerce (International Business),TRUE,TRUE,TRUE
B-80202,GTA,SENE,SENE03012,Bachelor of Commerce (International Business Management),TRUE,TRUE,FALSE
B-80203,CE,NIAG,NIAG03002,Bachelor of Business Administration (International Commerce and Global Development),TRUE,TRUE,TRUE
B-80203,GTA,HUMB,HUMB03018,Bachelor of International Development,FALSE,TRUE,FALSE
B-80217,SW,STCL,STCL03000,Bachelor Of Applied Technology (industrial Management),TRUE,FALSE,TRUE
B-80223,GTA,SENE,SENE03004,Bachelor of Commerce (Human Resources Strategy and Technology),TRUE,TRUE,TRUE
B-80223,GTA,HUMB,HUMB03010,Bachelor of Commerce (Human Resources Management),TRUE,TRUE,TRUE
B-80223,GTA,SHER,SHER03017,Bachelor of Business Administration (Human Resources Management),FALSE,TRUE,FALSE
B-80243,GTA,CENT,CENT03003,Bachelor of Public Relations Management,FALSE,TRUE,FALSE
B-80243,CE,CONS,CONS03008,Bachelor of Public Relations,TRUE,TRUE,FALSE
B-80243,GTA,HUMB,HUMB03016,Bachelor of Public Relations,TRUE,TRUE,FALSE
B-80272,GTA,HUMB,HUMB03001,Bachelor of Commerce (Digital Business Management),TRUE,TRUE,TRUE
B-80504,GTA,SENE,SENE03002,Bachelor of Technology (Software Development),TRUE,TRUE,TRUE
B-80505,GTA,CENT,CENT03002,"Bachelor Of Applied Information Sciences (software Systems - Design, Development And Management)",TRUE,TRUE,TRUE
B-80509,GTA,SHER,SHER03003,Bachelor of Applied Information Sciences (Information Systems Security),TRUE,TRUE,TRUE
B-80511,GTA,CENT,CENT03000,Bachelor Of Applied Information Sciences (computer And Communication Networking),TRUE,TRUE,TRUE
